county_name,com_name,year,month,data_class,data_field_display_name,unit,value,number_of_accounts
Herkimer,West Winfield,2020,3,electricity,Small Commercial Consumption (SC),MWh,22.414,47.0
Herkimer,West Winfield,2020,3,electricity,Residential Consumption (R),MWh,305.83,318.0
Herkimer,West Winfield,2020,2,electricity,CCA-Ineligible Customer Count (SC),count,12.0,12.0
Herkimer,West Winfield,2020,2,electricity,CCA-Ineligible Customer Count (R),count,62.0,62.0
Herkimer,West Winfield,2020,2,electricity,ICAP Capacity Tag (T),MW,392.3,0.0
Herkimer,West Winfield,2020,2,electricity,ICAP Capacity Tag (SC+O),MW,23.3,0.0
Herkimer,West Winfield,2020,2,electricity,ICAP Capacity Tag (R+SC),MW,392.3,0.0
Herkimer,West Winfield,2020,2,electricity,ICAP Capacity Tag (O),MW,0.0,0.0
Herkimer,West Winfield,2020,2,electricity,ICAP Capacity Tag (SC),MW,23.3,0.0
Herkimer,West Winfield,2020,2,electricity,ICAP Capacity Tag (R),MW,369.0,0.0
Herkimer,West Winfield,2020,2,electricity,Total Consumption (T),MWh,605.633,427.0
Herkimer,West Winfield,2020,2,electricity,Business Consumption (SC+O),MWh,244.244,126.0
Herkimer,West Winfield,2020,2,electricity,Small Consumer Consumption (R+SC),MWh,388.903,344.0
Herkimer,West Winfield,2020,2,electricity,All Other Consumption (O),MWh,216.73,83.0
Herkimer,West Winfield,2020,2,electricity,Small Commercial Consumption (SC),MWh,27.514,43.0
Herkimer,West Winfield,2020,2,electricity,Residential Consumption (R),MWh,361.389,301.0
Herkimer,West Winfield,2020,1,electricity,CCA-Ineligible Customer Count (SC),count,14.0,14.0
Herkimer,West Winfield,2020,1,electricity,CCA-Ineligible Customer Count (R),count,59.0,59.0
Herkimer,West Winfield,2020,1,electricity,ICAP Capacity Tag (T),MW,401.5,0.0
Herkimer,West Winfield,2020,1,electricity,ICAP Capacity Tag (SC+O),MW,21.3,0.0
Herkimer,West Winfield,2020,1,electricity,ICAP Capacity Tag (R+SC),MW,401.5,0.0
Herkimer,West Winfield,2020,1,electricity,ICAP Capacity Tag (O),MW,0.0,0.0
Herkimer,West Winfield,2020,1,electricity,ICAP Capacity Tag (SC),MW,21.3,0.0
Herkimer,West Winfield,2020,1,electricity,ICAP Capacity Tag (R),MW,380.1,0.0
Herkimer,West Winfield,2020,1,electricity,Total Consumption (T),MWh,575.357,430.0
Herkimer,West Winfield,2020,1,electricity,Business Consumption (SC+O),MWh,-999.0,111.0
Herkimer,West Winfield,2020,1,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,364.0
Herkimer,West Winfield,2020,1,electricity,All Other Consumption (O),MWh,-999.0,66.0
Herkimer,West Winfield,2020,1,electricity,Small Commercial Consumption (SC),MWh,19.287,45.0
Herkimer,West Winfield,2020,1,electricity,Residential Consumption (R),MWh,-999.0,319.0
Herkimer,West Winfield,2019,12,electricity,CCA-Ineligible Customer Count (SC),count,15.0,15.0
Herkimer,West Winfield,2019,12,electricity,CCA-Ineligible Customer Count (R),count,62.0,62.0
Herkimer,West Winfield,2019,12,electricity,ICAP Capacity Tag (T),MW,479.6,-999.0
Herkimer,West Winfield,2019,12,electricity,ICAP Capacity Tag (SC+O),MW,29.3,-999.0
Herkimer,West Winfield,2019,12,electricity,ICAP Capacity Tag (R+SC),MW,479.6,-999.0
Herkimer,West Winfield,2019,12,electricity,ICAP Capacity Tag (O),MW,0.0,-999.0
Herkimer,West Winfield,2019,12,electricity,ICAP Capacity Tag (SC),MW,29.3,-999.0
Herkimer,West Winfield,2019,12,electricity,ICAP Capacity Tag (R),MW,450.3,-999.0
Herkimer,West Winfield,2019,12,electricity,Total Consumption (T),MWh,507.385,388.0
Herkimer,West Winfield,2019,12,electricity,Business Consumption (SC+O),MWh,205.453,71.0
Herkimer,West Winfield,2019,12,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,365.0
Herkimer,West Winfield,2019,12,electricity,All Other Consumption (O),MWh,-999.0,23.0
Herkimer,West Winfield,2019,12,electricity,Small Commercial Consumption (SC),MWh,-999.0,48.0
Herkimer,West Winfield,2019,12,electricity,Residential Consumption (R),MWh,301.932,317.0
Herkimer,West Winfield,2019,11,electricity,CCA-Ineligible Customer Count (SC),count,12.0,12.0
