county_name,com_name,year,month,data_class,data_field_display_name,unit,value,number_of_accounts
Genesee,Oakfield,2019,12,electricity,CCA-Ineligible Customer Count (R),count,135.0,0.0
Genesee,Oakfield,2019,12,electricity,ICAP Capacity Tag (T),MW,-999.0,657.0
Genesee,Oakfield,2019,12,electricity,ICAP Capacity Tag (SC+O),MW,-999.0,59.0
Genesee,Oakfield,2019,12,electricity,ICAP Capacity Tag (R+SC),MW,1.495,652.0
Genesee,Oakfield,2019,12,electricity,ICAP Capacity Tag (O),MW,-999.0,5.0
Genesee,Oakfield,2019,12,electricity,ICAP Capacity Tag (SC),MW,0.298,54.0
Genesee,Oakfield,2019,12,electricity,ICAP Capacity Tag (R),MW,1.197,598.0
Genesee,Oakfield,2019,12,electricity,Total Consumption (T),MWh,-999.0,657.0
Genesee,Oakfield,2019,12,electricity,Business Consumption (SC+O),MWh,-999.0,59.0
Genesee,Oakfield,2019,12,electricity,Small Consumer Consumption (R+SC),MWh,552.921,652.0
Genesee,Oakfield,2019,12,electricity,All Other Consumption (O),MWh,-999.0,5.0
Genesee,Oakfield,2019,12,electricity,Small Commercial Consumption (SC),MWh,128.503,54.0
Genesee,Oakfield,2019,12,electricity,Residential Consumption (R),MWh,424.418,598.0
Genesee,Oakfield,2019,11,electricity,CCA-Ineligible Customer Count (SC),count,26.0,0.0
Genesee,Oakfield,2019,11,electricity,CCA-Ineligible Customer Count (R),count,133.0,0.0
Genesee,Oakfield,2019,11,electricity,ICAP Capacity Tag (T),MW,-999.0,651.0
Genesee,Oakfield,2019,11,electricity,ICAP Capacity Tag (SC+O),MW,-999.0,60.0
Genesee,Oakfield,2019,11,electricity,ICAP Capacity Tag (R+SC),MW,1.489,645.0
Genesee,Oakfield,2019,11,electricity,ICAP Capacity Tag (O),MW,-999.0,6.0
Genesee,Oakfield,2019,11,electricity,ICAP Capacity Tag (SC),MW,0.3,54.0
Genesee,Oakfield,2019,11,electricity,ICAP Capacity Tag (R),MW,1.189,591.0
Genesee,Oakfield,2019,11,electricity,Total Consumption (T),MWh,-999.0,651.0
Genesee,Oakfield,2019,11,electricity,Business Consumption (SC+O),MWh,-999.0,60.0
Genesee,Oakfield,2019,11,electricity,Small Consumer Consumption (R+SC),MWh,401.247,645.0
Genesee,Oakfield,2019,11,electricity,All Other Consumption (O),MWh,-999.0,6.0
Genesee,Oakfield,2019,11,electricity,Small Commercial Consumption (SC),MWh,101.761,54.0
Genesee,Oakfield,2019,11,electricity,Residential Consumption (R),MWh,299.486,591.0
Genesee,Oakfield,2019,10,electricity,CCA-Ineligible Customer Count (SC),count,26.0,0.0
Genesee,Oakfield,2019,10,electricity,CCA-Ineligible Customer Count (R),count,134.0,0.0
Genesee,Oakfield,2019,10,electricity,ICAP Capacity Tag (T),MW,-999.0,654.0
Genesee,Oakfield,2019,10,electricity,ICAP Capacity Tag (SC+O),MW,-999.0,61.0
