county_name,com_name,year,month,data_class,data_field_display_name,unit,value,number_of_accounts
Fulton,Northville,2020,4,electricity,CCA-Ineligible Customer Count (SC),count,31.0,31.0
Fulton,Northville,2020,4,electricity,CCA-Ineligible Customer Count (R),count,135.0,135.0
Fulton,Northville,2020,4,electricity,ICAP Capacity Tag (T),MW,1.399,717.0
Fulton,Northville,2020,4,electricity,ICAP Capacity Tag (SC+O),MW,0.497,87.0
Fulton,Northville,2020,4,electricity,ICAP Capacity Tag (R+SC),MW,-999.0,710.0
Fulton,Northville,2020,4,electricity,ICAP Capacity Tag (O),MW,-999.0,7.0
Fulton,Northville,2020,4,electricity,ICAP Capacity Tag (SC),MW,-999.0,80.0
Fulton,Northville,2020,4,electricity,ICAP Capacity Tag (R),MW,0.902,630.0
Fulton,Northville,2020,4,electricity,Total Consumption (T),MWh,584.075,717.0
Fulton,Northville,2020,4,electricity,Business Consumption (SC+O),MWh,192.982,87.0
Fulton,Northville,2020,4,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,710.0
Fulton,Northville,2020,4,electricity,All Other Consumption (O),MWh,-999.0,7.0
Fulton,Northville,2020,4,electricity,Small Commercial Consumption (SC),MWh,-999.0,80.0
Fulton,Northville,2020,4,electricity,Residential Consumption (R),MWh,391.093,630.0
Fulton,Northville,2020,3,electricity,CCA-Ineligible Customer Count (SC),count,27.0,27.0
Fulton,Northville,2020,3,electricity,CCA-Ineligible Customer Count (R),count,97.0,97.0
Fulton,Northville,2020,3,electricity,ICAP Capacity Tag (T),MW,1.141,580.0
Fulton,Northville,2020,3,electricity,ICAP Capacity Tag (SC+O),MW,0.395,79.0
Fulton,Northville,2020,3,electricity,ICAP Capacity Tag (R+SC),MW,-999.0,573.0
Fulton,Northville,2020,3,electricity,ICAP Capacity Tag (O),MW,-999.0,7.0
Fulton,Northville,2020,3,electricity,ICAP Capacity Tag (SC),MW,-999.0,72.0
Fulton,Northville,2020,3,electricity,ICAP Capacity Tag (R),MW,0.745,501.0
Fulton,Northville,2020,3,electricity,Total Consumption (T),MWh,561.918,580.0
Fulton,Northville,2020,3,electricity,Business Consumption (SC+O),MWh,182.66,79.0
Fulton,Northville,2020,3,electricity,Small Consumer Consumption (R+SC),MWh,-999.0,573.0
Fulton,Northville,2020,3,electricity,All Other Consumption (O),MWh,-999.0,7.0
